Start_Lat,Start_Lng,Distance(mi),Temperature(F),Humidity(%),Visibility(mi),Wind_Direction,Weather_Condition,day_of_week_acc,Nautical_Twilight,season_acc,cible,year_acc
36.3,-115.2,1.0,89.0,19.0,10.0,0.175655015598652,Clear,6,Night,summer,0,2016
32.2,-111.0,0.0,45.0,36.0,10.0,0.20179659383577014,Clear,4,Night,winter,1,2016
36.8,-76.4,0.0,36.0,65.0,10.0,0.3339655775837599,Overcast,4,Night,winter,0,2017
34.2,-118.6,0.0,65.0,70.0,10.0,0.2012560380538422,Fair,2,Day,autumn,0,2019
42.8,-117.8,0.0,30.0,64.0,10.0,0.33470568403507506,Clear,2,Day,winter,0,2018
45.6,-122.7,0.0,30.0,96.0,0.0,0.3339655775837599,Other,3,Day,winter,0,2019
33.8,-118.2,0.0,63.0,54.0,10.0,0.3154141116184914,Clear,0,Day,winter,0,2018
38.7,-120.8,0.0,59.0,77.0,10.0,0.3339655775837599,Overcast,6,Day,spring,0,2016
38.7,-121.8,0.0,65.0,48.0,10.0,0.2012560380538422,Other,5,Day,autumn,0,2019
39.1,-77.5,3.0,45.0,61.0,10.0,0.16782070524190654,Mostly Cloudy,0,Day,winter,1,2019
39.0,-112.0,1.0,59.0,23.0,10.0,0.20179659383577014,Fair,6,Night,summer,0,2019
33.9,-118.4,0.0,70.0,38.0,10.0,0.17427911846260802,Clear,2,Day,spring,0,2017
34.2,-118.2,0.0,66.0,75.0,10.0,0.20179659383577014,Fair,1,Night,autumn,0,2019
38.0,-122.1,0.0,60.0,75.0,10.0,0.14509260250954292,Other,1,Day,summer,1,2019
33.7,-84.4,1.0,43.0,93.0,0.0,0.1837178381607416,Other,3,Night,winter,1,2019
29.9,-95.4,0.0,82.0,65.0,10.0,0.20179659383577014,Scattered Clouds,1,Day,spring,0,2017
40.7,-74.0,0.0,62.0,48.0,10.0,0.2854639026097902,Clear,2,Day,autumn,0,2018
45.5,-122.6,0.0,46.0,89.0,2.0,0.07512959899967943,Fog,1,Day,autumn,0,2019
40.9,-77.7,0.0,36.0,52.0,10.0,0.1934317088257318,Overcast,6,Day,winter,0,2017
32.9,-80.7,0.0,68.0,94.0,10.0,0.3339655775837599,Clear,4,Day,autumn,0,2017
27.4,-82.5,0.0,89.0,53.0,10.0,0.35196423784104736,Scattered Clouds,2,Day,autumn,0,2017
34.0,-118.4,0.0,70.0,71.0,10.0,0.1934317088257318,Fair,0,Day,autumn,0,2019
34.0,-84.1,0.0,52.0,76.0,10.0,0.2854639026097902,Scattered Clouds,6,Day,winter,0,2018
38.5,-90.2,2.0,72.0,81.0,10.0,0.3339655775837599,Overcast,0,Day,autumn,1,2018
34.0,-117.8,1.0,57.0,77.0,10.0,0.3339655775837599,Overcast,0,Day,spring,1,2016
35.9,-78.6,0.0,53.0,64.0,10.0,0.1837178381607416,Mostly Cloudy,1,Night,winter,0,2018
39.1,-84.6,1.0,67.0,100.0,7.0,0.19946047525166746,Partly Cloudy,4,Day,summer,1,2017
42.3,-83.2,1.0,34.0,92.0,0.0,0.1978658207971211,Other,3,Day,spring,0,2018
34.0,-118.4,0.0,62.0,78.0,10.0,0.11216944406164672,Cloudy,3,Day,winter,0,2019
40.7,-74.1,0.0,82.0,30.0,10.0,0.20179659383577014,Mostly Cloudy,2,Day,summer,0,2016
37.7,-121.6,0.0,87.0,26.0,10.0,0.16782070524190654,Partly Cloudy,6,Day,autumn,0,2019
37.7,-122.1,0.0,60.0,57.0,10.0,0.2854639026097902,Clear,4,Day,winter,0,2017
38.7,-90.3,0.0,75.0,84.0,10.0,0.3339655775837599,Partly Cloudy,4,Day,autumn,0,2017
42.8,-96.2,2.0,28.0,80.0,10.0,0.3154141116184914,Clear,0,Night,autumn,1,2017
42.3,-83.1,1.0,74.0,97.0,10.0,0.07512959899967943,Fair,5,Day,autumn,1,2019
35.2,-80.8,0.0,67.0,25.0,10.0,0.1934317088257318,Mostly Cloudy,0,Day,spring,0,2017
46.8,-95.3,1.0,60.0,96.0,0.0,0.3339655775837599,Fog,1,Day,summer,0,2016
41.8,-87.8,0.0,74.0,41.0,10.0,0.1934317088257318,Partly Cloudy,4,Day,spring,0,2017
33.4,-111.9,0.0,57.0,77.0,10.0,0.2012560380538422,Mostly Cloudy,1,Day,winter,1,2019
40.5,-74.3,1.0,,,,0.17427911846260802,Other,4,Day,summer,0,2017
36.9,-121.6,0.0,88.0,29.0,10.0,0.175655015598652,Fair,5,Day,autumn,0,2019
35.1,-80.9,0.0,76.0,76.0,10.0,0.3339655775837599,Mostly Cloudy,1,Day,summer,0,2017
34.0,-118.0,0.0,52.0,100.0,5.0,0.19551397248314875,Other,0,Night,winter,0,2019
41.9,-87.6,1.0,68.0,61.0,10.0,0.11216944406164672,Partly Cloudy,4,Night,autumn,1,2019
26.0,-80.2,1.0,86.0,67.0,10.0,0.19611848126126613,Scattered Clouds,4,Day,spring,1,2017
34.0,-118.4,0.0,58.0,60.0,10.0,0.3339655775837599,Clear,2,Night,autumn,0,2016
33.8,-118.1,1.0,59.0,100.0,6.0,0.3339655775837599,Light Rain,4,Night,winter,1,2017
33.9,-117.5,0.0,71.0,51.0,10.0,0.17427911846260802,Clear,0,Day,spring,0,2017
38.5,-90.4,1.0,47.0,59.0,10.0,0.16782070524190654,Mostly Cloudy,3,Day,spring,1,2017
34.0,-117.3,0.0,80.0,54.0,10.0,0.11207069872824872,Fair,5,Night,summer,0,2019
36.2,-86.8,0.0,73.0,53.0,10.0,0.19946047525166746,Mostly Cloudy,0,Day,spring,0,2017
39.9,-111.2,0.0,,,,0.14172863575095576,Other,1,Day,winter,0,2019
45.0,-93.5,1.0,13.0,54.0,10.0,0.17427911846260802,Clear,2,Night,winter,0,2017
33.9,-118.2,0.0,67.0,61.0,10.0,0.19946047525166746,Partly Cloudy,4,Day,spring,0,2018
43.0,-83.7,0.0,90.0,30.0,10.0,0.2854639026097902,Partly Cloudy,3,Day,summer,0,2016
42.2,-87.9,0.0,64.0,96.0,1.0,0.1260522790801609,Fog,1,Day,autumn,0,2019
42.2,-87.8,0.0,84.0,49.0,10.0,0.35196423784104736,Scattered Clouds,2,Day,summer,1,2016
28.6,-81.4,1.0,65.0,97.0,10.0,0.16782070524190654,Overcast,3,Night,autumn,1,2018
29.4,-98.6,1.0,97.0,37.0,10.0,0.19551397248314875,Scattered Clouds,0,Day,summer,0,2017
40.9,-73.9,1.0,47.0,34.0,10.0,0.2854639026097902,Clear,3,Day,autumn,0,2018
40.5,-74.3,3.0,49.0,87.0,10.0,0.3339655775837599,Mostly Cloudy,5,Night,autumn,1,2017
37.1,-120.6,3.0,68.0,20.0,10.0,0.16782070524190654,Scattered Clouds,2,Day,autumn,1,2017
38.6,-121.4,0.0,75.0,47.0,10.0,0.17427911846260802,Fair,2,Day,autumn,0,2019
45.5,-122.6,0.0,57.0,81.0,10.0,0.1837178381607416,Scattered Clouds,6,Day,autumn,0,2018
41.0,-75.2,1.0,31.0,82.0,10.0,0.17427911846260802,Clear,3,Day,winter,1,2016
33.7,-111.9,1.0,77.0,12.0,10.0,0.175655015598652,Clear,4,Day,winter,0,2018
42.7,-89.0,0.0,21.0,63.0,10.0,0.1934317088257318,Mostly Cloudy,1,Day,winter,0,2016
45.6,-93.2,0.0,52.0,58.0,10.0,0.19611848126126613,Cloudy,4,Day,autumn,0,2019
34.0,-118.4,0.0,75.0,71.0,10.0,0.1934317088257318,Partly Cloudy,0,Day,summer,0,2018
36.3,-87.7,0.0,51.0,92.0,0.0,0.3339655775837599,Fog,0,Night,spring,1,2018
32.8,-80.0,0.0,86.0,67.0,10.0,0.1934317088257318,Mostly Cloudy,1,Day,summer,0,2017
40.7,-73.8,0.0,45.0,97.0,5.0,0.1837178381607416,Other,0,Day,spring,0,2016
26.0,-80.2,1.0,79.0,66.0,10.0,0.20179659383577014,Partly Cloudy,2,Day,winter,0,2016
32.7,-96.9,1.0,67.0,81.0,10.0,0.19946047525166746,Cloudy,1,Day,spring,1,2019
45.0,-93.1,0.0,34.0,70.0,10.0,0.11216944406164672,Fair,1,Night,winter,0,2019
44.8,-123.0,0.0,40.0,93.0,10.0,0.14509260250954292,Cloudy,4,Day,winter,0,2019
35.1,-89.9,0.0,36.0,57.0,10.0,0.19551397248314875,Clear,5,Night,autumn,0,2018
40.6,-84.0,0.0,19.0,81.0,10.0,0.35196423784104736,Clear,1,Day,winter,1,2018
35.6,-97.6,0.0,65.0,93.0,2.0,0.175655015598652,Other,3,Day,spring,0,2017
35.4,-119.0,0.0,97.0,23.0,10.0,0.16782070524190654,Fair,4,Day,autumn,0,2019
30.0,-90.3,1.0,66.0,87.0,10.0,0.3339655775837599,Clear,4,Day,spring,0,2017
35.6,-80.2,0.0,58.0,94.0,10.0,0.3339655775837599,Overcast,2,Day,spring,1,2017
40.6,-111.9,0.0,75.0,46.0,10.0,0.19946047525166746,Partly Cloudy,4,Day,summer,0,2019
40.0,-74.4,0.0,70.0,43.0,10.0,0.3154141116184914,Clear,0,Day,spring,0,2016
37.4,-122.0,1.0,61.0,78.0,10.0,0.3339655775837599,Clear,5,Night,autumn,0,2016
44.8,-121.3,3.0,65.0,47.0,10.0,0.11539246896503184,Fair,3,Day,autumn,0,2019
39.0,-76.9,1.0,71.0,68.0,10.0,0.175655015598652,Fair,4,Day,spring,1,2019
25.8,-80.3,0.0,81.0,88.0,10.0,0.175655015598652,Light Rain,6,Day,summer,1,2019
39.2,-75.6,1.0,66.0,99.0,10.0,0.3339655775837599,Clear,4,Day,summer,0,2016
41.9,-87.7,0.0,75.0,51.0,10.0,0.19946047525166746,Mostly Cloudy,2,Day,spring,1,2017
42.3,-83.2,3.0,86.0,40.0,9.0,0.1934317088257318,Mostly Cloudy,2,Day,spring,0,2017
41.8,-88.1,0.0,62.0,60.0,10.0,0.3154141116184914,Overcast,0,Day,winter,0,2017
34.0,-84.6,1.0,27.0,89.0,10.0,0.17427911846260802,Fair,3,Day,winter,1,2019
46.2,-123.9,0.0,59.0,87.0,10.0,0.2854639026097902,Overcast,3,Day,autumn,0,2018
42.4,-83.1,0.0,46.0,79.0,6.0,0.17427911846260802,Other,4,Day,winter,0,2018
41.9,-87.8,0.0,42.0,41.0,10.0,0.2854639026097902,Partly Cloudy,0,Day,spring,1,2019
40.3,-111.7,0.0,70.0,51.0,10.0,0.1260522790801609,Mostly Cloudy,5,Day,summer,0,2019
37.1,-122.0,0.0,57.0,64.0,10.0,0.175655015598652,Mostly Cloudy,4,Day,spring,0,2016
33.6,-86.6,3.0,84.0,67.0,10.0,0.07512959899967943,Mostly Cloudy,3,Night,summer,0,2019
34.1,-117.5,1.0,81.0,50.0,10.0,0.2854639026097902,Mostly Cloudy,1,Day,autumn,0,2017
41.2,-112.0,0.0,97.0,8.0,10.0,0.11207069872824872,Fair,0,Day,summer,0,2019
40.7,-111.9,0.0,44.0,82.0,10.0,0.3339655775837599,Mostly Cloudy,1,Day,autumn,0,2017
36.1,-120.1,0.0,52.0,74.0,10.0,0.16782070524190654,Cloudy,3,Day,winter,0,2019
42.8,-73.8,0.0,55.0,83.0,8.0,0.3154141116184914,Overcast,2,Day,spring,0,2017
47.5,-122.3,0.0,58.0,70.0,10.0,0.14509260250954292,Mostly Cloudy,4,Night,summer,1,2019
39.0,-76.9,1.0,25.0,94.0,7.0,0.3339655775837599,Clear,3,Day,winter,0,2018
35.1,-80.9,0.0,45.0,82.0,10.0,0.20179659383577014,Clear,4,Night,autumn,0,2016
36.2,-83.2,3.0,67.0,93.0,6.0,0.07512959899967943,Cloudy,3,Night,summer,0,2016
45.5,-122.7,0.0,40.0,73.0,10.0,0.16782070524190654,Mostly Cloudy,6,Day,winter,0,2019
40.6,-111.9,3.0,58.0,29.0,10.0,0.175655015598652,Clear,2,Day,summer,0,2016
39.1,-77.2,1.0,85.0,67.0,10.0,0.2597082330778817,Clear,1,Day,summer,0,2018
36.8,-76.3,1.0,85.0,65.0,10.0,0.175655015598652,Clear,1,Day,summer,1,2018
43.0,-76.1,4.0,64.0,63.0,10.0,0.2012560380538422,Mostly Cloudy,5,Night,autumn,1,2019
45.4,-122.7,0.0,45.0,71.0,10.0,0.3154141116184914,Light Rain,4,Day,spring,1,2018
34.2,-118.1,0.0,,,,0.14172863575095576,Other,1,Day,autumn,0,2019
45.2,-123.1,0.0,59.0,78.0,10.0,0.07512959899967943,Cloudy,1,Day,spring,0,2019
35.2,-80.8,0.0,55.0,64.0,10.0,0.1934317088257318,Light Rain,0,Day,spring,0,2017
34.0,-118.2,0.0,62.0,75.0,10.0,0.3339655775837599,Clear,5,Night,spring,1,2018
34.0,-118.2,0.0,68.0,49.0,8.0,0.3154141116184914,Clear,1,Day,winter,0,2018
36.2,-86.6,5.0,45.0,90.0,5.0,0.16782070524190654,Other,6,Night,winter,0,2019
33.9,-117.7,0.0,50.0,94.0,3.0,0.1726279818900893,Light Rain,0,Day,winter,0,2019
32.9,-96.8,0.0,90.0,49.0,13.0,0.19611848126126613,Scattered Clouds,3,Day,autumn,1,2016
34.0,-118.5,1.0,58.0,62.0,10.0,0.175655015598652,Clear,3,Day,spring,0,2018
39.8,-105.0,1.0,55.0,23.0,10.0,0.1934317088257318,Fair,6,Day,autumn,1,2019
25.9,-80.2,0.0,77.0,66.0,10.0,0.1837178381607416,Partly Cloudy,1,Day,autumn,0,2016
35.2,-80.9,0.0,85.0,51.0,10.0,0.3154141116184914,Mostly Cloudy,3,Day,summer,0,2017
34.4,-118.8,0.0,63.0,37.0,10.0,0.19946047525166746,Fair,0,Day,autumn,0,2019
37.5,-77.5,0.0,44.0,60.0,10.0,0.3339655775837599,Mostly Cloudy,5,Night,spring,0,2018
45.3,-122.8,0.0,67.0,42.0,10.0,0.19946047525166746,Clear,6,Day,spring,0,2019
34.2,-118.3,0.0,60.0,36.0,10.0,0.07512959899967943,Fair,0,Day,autumn,0,2019
35.3,-80.8,0.0,86.0,44.0,10.0,0.19551397248314875,Partly Cloudy,1,Day,summer,0,2018
39.0,-94.3,0.0,57.0,42.0,10.0,0.1726279818900893,Scattered Clouds,3,Day,spring,0,2017
34.1,-117.9,0.0,73.0,53.0,10.0,0.3339655775837599,Clear,3,Day,summer,0,2018
40.0,-83.0,0.0,82.0,41.0,10.0,0.1978658207971211,Scattered Clouds,2,Day,summer,0,2018
39.4,-104.9,1.0,43.0,66.0,10.0,0.17427911846260802,Clear,2,Night,autumn,0,2017
34.1,-112.1,1.0,89.0,52.0,10.0,0.3154141116184914,Clear,2,Day,summer,0,2016
38.9,-90.2,0.0,77.0,83.0,10.0,0.175655015598652,Overcast,4,Day,summer,0,2016
38.7,-122.9,0.0,79.0,11.0,10.0,0.1726279818900893,Fair,2,Night,autumn,0,2019
27.8,-82.7,0.0,76.0,69.0,10.0,0.3154141116184914,Mostly Cloudy,1,Day,winter,0,2017
37.8,-122.3,0.0,86.0,37.0,10.0,0.16782070524190654,Partly Cloudy,4,Day,autumn,0,2019
34.0,-117.9,0.0,78.0,45.0,10.0,0.11216944406164672,Fair,4,Day,autumn,0,2019
34.2,-117.4,0.0,75.0,34.0,6.0,0.1934317088257318,Other,2,Day,autumn,0,2019
37.8,-122.4,0.0,64.0,67.0,10.0,0.17427911846260802,Scattered Clouds,3,Day,summer,1,2018
40.8,-112.0,0.0,63.0,29.0,10.0,0.3339655775837599,Mostly Cloudy,2,Day,autumn,0,2018
34.2,-118.5,1.0,67.0,49.0,10.0,0.2012560380538422,Clear,4,Day,spring,0,2018
38.6,-121.5,0.0,77.0,11.0,10.0,0.11539246896503184,Partly Cloudy,3,Day,autumn,0,2019
45.9,-95.6,1.0,21.0,80.0,1.0,0.1978658207971211,Other,3,Night,autumn,1,2018
37.5,-122.3,0.0,66.0,64.0,10.0,0.17427911846260802,Fair,2,Day,autumn,0,2019
34.0,-117.9,1.0,63.0,41.0,10.0,0.3339655775837599,Clear,0,Day,spring,0,2018
41.8,-71.4,0.0,89.0,52.0,10.0,0.175655015598652,Partly Cloudy,3,Day,summer,0,2018
40.7,-99.4,1.0,15.0,85.0,7.0,0.19551397248314875,Other,5,Day,spring,1,2019
39.0,-84.6,1.0,76.0,67.0,10.0,0.19946047525166746,Cloudy,3,Day,spring,1,2019
34.2,-118.4,0.0,56.0,45.0,10.0,0.2854639026097902,Scattered Clouds,0,Day,spring,0,2016
34.1,-117.3,1.0,81.0,32.0,5.0,0.2854639026097902,Other,2,Day,summer,0,2017
39.9,-84.0,1.0,45.0,86.0,10.0,0.175655015598652,Overcast,0,Day,autumn,0,2018
29.9,-95.4,0.0,77.0,69.0,10.0,0.20179659383577014,Mostly Cloudy,3,Day,autumn,1,2017
32.5,-96.8,1.0,96.0,42.0,10.0,0.20179659383577014,Fair,2,Day,summer,0,2019
37.5,-121.9,0.0,,,,0.14172863575095576,Other,4,Day,autumn,0,2019
41.9,-87.8,0.0,70.0,87.0,10.0,0.3154141116184914,Light Rain,2,Day,summer,1,2016
32.6,-96.8,1.0,30.0,96.0,2.0,0.1726279818900893,Overcast,3,Day,winter,1,2019
43.3,-121.8,0.0,72.0,25.0,10.0,0.11216944406164672,Fair,5,Day,spring,0,2019
42.5,-124.4,1.0,63.0,81.0,10.0,0.20179659383577014,Partly Cloudy,4,Day,summer,0,2019
41.3,-83.2,4.0,79.0,65.0,10.0,0.33470568403507506,Clear,4,Day,summer,1,2018
42.4,-83.1,1.0,23.0,85.0,3.0,0.1726279818900893,Other,4,Day,spring,1,2017
29.7,-95.6,0.0,77.0,88.0,10.0,0.19946047525166746,Partly Cloudy,1,Day,summer,0,2019
44.6,-121.9,0.0,48.0,89.0,9.0,0.14509260250954292,Light Rain,2,Night,winter,0,2019
38.1,-78.2,2.0,30.0,86.0,10.0,0.3339655775837599,Clear,5,Night,autumn,1,2017
40.8,-73.7,1.0,60.0,69.0,10.0,0.19946047525166746,Mostly Cloudy,4,Day,winter,0,2017
43.0,-88.0,1.0,61.0,36.0,10.0,0.3154141116184914,Other,3,Night,summer,1,2017
39.8,-79.6,1.0,36.0,75.0,10.0,0.175655015598652,Clear,6,Day,winter,1,2018
28.7,-81.3,1.0,72.0,100.0,2.0,0.19946047525166746,Overcast,4,Day,autumn,0,2018
37.9,-120.5,0.0,41.0,100.0,9.0,0.07512959899967943,Cloudy,6,Night,winter,0,2019
38.6,-77.3,1.0,50.0,44.0,10.0,0.33470568403507506,Overcast,2,Day,spring,0,2018
33.9,-118.1,1.0,81.0,26.0,10.0,0.3154141116184914,Mostly Cloudy,4,Day,autumn,0,2016
29.6,-98.3,0.0,77.0,100.0,10.0,0.2012560380538422,Overcast,2,Day,summer,0,2016
44.9,-93.3,0.0,86.0,27.0,10.0,0.1934317088257318,Partly Cloudy,0,Day,summer,0,2018
38.4,-121.9,0.0,59.0,82.0,10.0,0.3339655775837599,Clear,3,Day,summer,0,2017
40.8,-73.8,1.0,49.0,90.0,3.0,0.19551397248314875,Light Rain,1,Day,spring,1,2019
26.2,-80.1,1.0,85.0,77.0,10.0,0.35196423784104736,Clear,4,Day,summer,1,2018
40.8,-73.9,0.0,76.0,91.0,8.0,0.2597082330778817,Partly Cloudy,0,Day,summer,1,2018
45.0,-93.2,1.0,60.0,75.0,10.0,0.3154141116184914,Mostly Cloudy,4,Day,autumn,0,2016
38.9,-78.1,5.0,68.0,78.0,10.0,0.3339655775837599,Clear,6,Night,summer,0,2017
39.0,-77.0,0.0,64.0,64.0,10.0,0.3339655775837599,Overcast,0,Day,spring,1,2017
33.9,-84.5,1.0,92.0,47.0,10.0,0.1726279818900893,Scattered Clouds,3,Day,summer,1,2017
42.3,-71.0,0.0,51.0,80.0,10.0,0.19551397248314875,Cloudy,0,Day,spring,1,2019
43.8,-117.9,0.0,30.0,75.0,10.0,0.1260522790801609,Cloudy,6,Day,winter,0,2019
45.6,-122.1,5.0,52.0,43.0,10.0,0.35196423784104736,Scattered Clouds,5,Day,spring,1,2018
33.6,-84.4,3.0,63.0,87.0,10.0,0.3154141116184914,Overcast,3,Night,spring,1,2017
47.8,-122.2,1.0,30.0,96.0,2.0,0.35196423784104736,Other,1,Night,winter,1,2019
34.0,-118.0,0.0,87.0,37.0,10.0,0.11216944406164672,Partly Cloudy,4,Day,autumn,0,2019
40.7,-74.0,0.0,57.0,29.0,10.0,0.2597082330778817,Clear,5,Day,spring,1,2017
37.3,-121.9,0.0,64.0,59.0,8.0,0.2012560380538422,Overcast,4,Day,spring,0,2017
35.1,-80.8,0.0,77.0,88.0,10.0,0.3339655775837599,Partly Cloudy,0,Day,summer,0,2016
38.9,-77.3,0.0,63.0,90.0,10.0,0.3339655775837599,Clear,3,Day,summer,0,2016
29.8,-96.0,1.0,93.0,56.0,9.0,0.14509260250954292,Partly Cloudy,4,Day,summer,1,2019
35.4,-97.5,0.0,81.0,56.0,10.0,0.1837178381607416,Overcast,4,Day,autumn,0,2016
38.2,-104.6,0.0,49.0,18.0,10.0,0.16782070524190654,Overcast,0,Day,autumn,0,2016
35.5,-80.6,5.0,66.0,28.0,10.0,0.1837178381607416,Clear,0,Day,autumn,1,2016
30.4,-91.1,0.0,33.0,96.0,8.0,0.3339655775837599,Clear,4,Day,autumn,0,2018
37.4,-121.9,0.0,59.0,77.0,10.0,0.07512959899967943,Cloudy,3,Night,winter,0,2019
41.8,-88.0,0.0,41.0,73.0,10.0,0.1978658207971211,Overcast,3,Day,winter,0,2017
34.0,-118.3,0.0,77.0,26.0,10.0,0.175655015598652,Clear,1,Day,spring,0,2016
33.9,-118.1,0.0,81.0,54.0,10.0,0.16782070524190654,Partly Cloudy,2,Day,autumn,0,2019
33.9,-117.6,0.0,81.0,50.0,10.0,0.11216944406164672,Partly Cloudy,0,Day,autumn,0,2019
34.2,-118.1,0.0,,,,0.14172863575095576,Other,4,Day,spring,0,2017
33.5,-112.1,0.0,74.0,25.0,10.0,0.35196423784104736,Partly Cloudy,5,Day,spring,0,2018
32.4,-86.2,0.0,68.0,60.0,10.0,0.16782070524190654,Fair,2,Day,autumn,0,2019
29.6,-95.5,1.0,70.0,96.0,10.0,0.19611848126126613,Mostly Cloudy,2,Day,autumn,1,2018
33.7,-117.8,0.0,64.0,34.0,10.0,0.2854639026097902,Partly Cloudy,0,Day,spring,0,2018
42.4,-87.9,0.0,74.0,38.0,10.0,0.1934317088257318,Clear,1,Day,spring,0,2018
28.1,-82.4,0.0,73.0,100.0,10.0,0.07512959899967943,Cloudy,0,Day,summer,0,2019
45.1,-93.2,1.0,43.0,93.0,10.0,0.1726279818900893,Cloudy,3,Day,spring,0,2019
33.0,-96.9,1.0,41.0,93.0,13.0,0.3339655775837599,Mostly Cloudy,2,Day,winter,0,2016
33.4,-112.0,0.0,76.0,6.0,10.0,0.2597082330778817,Clear,4,Day,autumn,1,2016
32.8,-117.1,1.0,61.0,60.0,10.0,0.16782070524190654,Clear,0,Night,autumn,0,2017
40.6,-111.9,1.0,83.0,24.0,10.0,0.1978658207971211,Partly Cloudy,0,Day,summer,0,2019
26.0,-80.3,0.0,71.0,53.0,10.0,0.17427911846260802,Clear,0,Day,winter,0,2018
32.7,-96.8,1.0,82.0,71.0,10.0,0.3154141116184914,Partly Cloudy,3,Day,summer,0,2017
41.9,-87.6,0.0,74.0,40.0,10.0,0.11216944406164672,Fair,3,Day,spring,0,2019
40.6,-75.3,0.0,69.0,75.0,10.0,0.3339655775837599,Clear,2,Day,summer,0,2016
45.1,-93.1,1.0,79.0,44.0,10.0,0.175655015598652,Scattered Clouds,1,Day,summer,0,2017
34.5,-83.0,0.0,67.0,81.0,10.0,0.11539246896503184,Mostly Cloudy,6,Night,spring,0,2019
33.5,-112.1,0.0,56.0,97.0,4.0,0.07512959899967943,Mostly Cloudy,0,Night,winter,1,2019
42.5,-83.2,1.0,41.0,64.0,10.0,0.1934317088257318,Mostly Cloudy,0,Day,winter,0,2016
42.4,-71.1,0.0,54.0,93.0,2.0,0.1837178381607416,Overcast,1,Day,spring,0,2016
27.8,-82.7,0.0,74.0,64.0,10.0,0.35196423784104736,Clear,0,Day,autumn,0,2016
29.8,-95.4,1.0,70.0,94.0,10.0,0.20179659383577014,Partly Cloudy,6,Night,spring,1,2017
33.9,-118.3,0.0,64.0,11.0,10.0,0.1260522790801609,Cloudy,1,Night,winter,0,2019
42.0,-87.9,0.0,67.0,63.0,10.0,0.1934317088257318,Fair,2,Night,summer,1,2019
39.4,-76.6,0.0,41.0,89.0,,0.14172863575095576,Other,1,Day,winter,1,2019
28.6,-81.4,0.0,89.0,59.0,10.0,0.1837178381607416,Mostly Cloudy,0,Day,summer,0,2018
34.5,-118.2,2.0,75.0,27.0,10.0,0.1934317088257318,Clear,4,Day,autumn,0,2016
33.9,-118.4,0.0,64.0,34.0,10.0,0.175655015598652,Fair,3,Day,winter,0,2019
34.1,-118.0,1.0,94.0,32.0,10.0,0.14509260250954292,Fair,1,Day,autumn,1,2019
32.8,-96.6,1.0,81.0,79.0,10.0,0.20179659383577014,Clear,3,Day,summer,0,2018
35.8,-80.3,0.0,76.0,91.0,10.0,0.175655015598652,Fair,2,Day,summer,0,2019
43.2,-123.4,0.0,62.0,44.0,,0.07512959899967943,Mostly Cloudy,3,Day,autumn,0,2019
34.3,-118.5,0.0,77.0,22.0,10.0,0.2854639026097902,Clear,1,Day,autumn,0,2016
40.8,-74.1,0.0,79.0,35.0,10.0,0.3339655775837599,Clear,2,Day,summer,1,2016
41.3,-83.5,0.0,66.0,73.0,10.0,0.3154141116184914,Light Rain,4,Day,winter,1,2017
40.3,-111.7,1.0,79.0,21.0,10.0,0.3339655775837599,Partly Cloudy,3,Day,spring,0,2017
44.1,-123.1,1.0,35.0,78.0,10.0,0.1978658207971211,Overcast,1,Day,winter,0,2019
37.5,-122.3,0.0,61.0,72.0,10.0,0.2854639026097902,Mostly Cloudy,0,Day,spring,1,2016
40.7,-73.8,0.0,90.0,46.0,10.0,0.14509260250954292,Partly Cloudy,1,Day,summer,0,2019
34.2,-118.3,0.0,92.0,33.0,10.0,0.19946047525166746,Fair,4,Day,summer,0,2019
34.1,-117.7,0.0,76.0,23.0,10.0,0.3339655775837599,Scattered Clouds,1,Night,autumn,0,2017
40.8,-73.7,0.0,56.0,36.0,10.0,0.1726279818900893,Partly Cloudy,1,Day,autumn,0,2018
39.8,-86.0,0.0,46.0,66.0,10.0,0.19946047525166746,Fair,6,Day,autumn,0,2019
39.9,-75.1,0.0,73.0,73.0,10.0,0.16782070524190654,Clear,6,Night,summer,1,2016
34.2,-119.0,0.0,69.0,49.0,10.0,0.2854639026097902,Clear,2,Day,autumn,1,2016
33.7,-80.9,2.0,75.0,64.0,10.0,0.1837178381607416,Clear,4,Day,autumn,0,2016
42.9,-123.3,0.0,95.0,27.0,10.0,0.16782070524190654,Clear,3,Day,summer,0,2018
33.7,-117.8,0.0,82.0,47.0,10.0,0.175655015598652,Partly Cloudy,4,Day,autumn,0,2016
29.5,-98.4,0.0,67.0,94.0,1.0,0.1978658207971211,Other,3,Day,autumn,1,2019
34.2,-118.3,0.0,81.0,65.0,8.0,0.2012560380538422,Clear,3,Day,summer,0,2018
40.6,-74.7,1.0,63.0,45.0,10.0,0.3339655775837599,Mostly Cloudy,2,Day,spring,1,2017
42.2,-73.9,2.0,25.0,85.0,5.0,0.17427911846260802,Other,1,Day,autumn,0,2019
44.3,-118.9,1.0,87.0,13.0,10.0,0.16782070524190654,Clear,2,Day,summer,0,2018
29.8,-95.2,0.0,39.0,60.0,10.0,0.33470568403507506,Mostly Cloudy,4,Day,winter,0,2016
32.8,-96.8,0.0,86.0,55.0,10.0,0.2597082330778817,Scattered Clouds,4,Day,summer,0,2017
47.5,-122.3,0.0,35.0,89.0,5.0,0.3339655775837599,Light Rain,4,Day,spring,1,2019
